ID_ARTICOL,ARTICOL,DATA,CANTITATE,VAL_IESIRE_CU_TVA,VAL_IESIRE_FARA_TVA,VAL_INTRARE_FARA_TVA_STOC,TOTAL_DISCOUNT,FLAG_PROMOTIE,ADAOS,STOC,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
8259,CARNE PORC LUCRU,06-Aug-23,44.458,755.34,692.96,690.201557,133.374,1,2.758443,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Aug-23,136,529.04,485.52,436.56,0,0,48.96,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,06-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
6937,BANANE CALITATEA I.,06-Aug-23,64.606,419.25,384.59,208.173453,0,0,176.416547,202.512,,,0
6937,BANANE CALITATEA I.,07-Aug-23,98.898,641.83,588.79,318.66913,0,0,270.12087,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,07-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8259,CARNE PORC LUCRU,07-Aug-23,48.828,861.38,790.26,758.044933,114.666,1,32.215067,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Aug-23,136,529.04,485.52,436.56,0,0,48.96,531,,,0
6937,BANANE CALITATEA I.,08-Aug-23,93.898,609.44,559.1,302.558139,0,0,256.541861,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Aug-23,146,567.94,521.21,468.659996,0,0,52.550004,531,,,0
8259,CARNE PORC LUCRU,08-Aug-23,112.306,1908.1,1750.55,1743.528189,336.918,1,7.021811,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,08-Aug-23,2,62.58,57.42,37.2,0,0,20.22,198,,,0
6937,BANANE CALITATEA I.,09-Aug-23,100.326,651.07,597.29,337.444576,0,0,259.845424,202.512,,,0
8259,CARNE PORC LUCRU,09-Aug-23,83.623,1420.74,1303.44,1298.230349,250.869,1,5.209651,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,09-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Aug-23,112,435.68,399.84,359.52,0,0,40.32,531,,,0
6937,BANANE CALITATEA I.,10-Aug-23,85.19,552.85,507.24,312.475404,0,0,194.764596,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Aug-23,95,369.55,339.15,304.95,0,0,34.2,531,,,0
8259,CARNE PORC LUCRU,10-Aug-23,38.118,761.98,699.06,598.434093,0,0,100.625907,9.954,,,0
8259,CARNE PORC LUCRU,11-Aug-23,83.37,1666.54,1528.95,1312.957446,0,0,215.992554,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,11-Aug-23,3,93.87,86.13,55.8,0,0,30.33,198,,,0
6937,BANANE CALITATEA I.,11-Aug-23,98.072,636.43,583.89,395.878237,0,0,188.011763,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Aug-23,137,532.93,489.09,439.77,0,0,49.32,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Aug-23,88,342.32,314.15,282.479997,0,0,31.670003,531,,,0
8259,CARNE PORC LUCRU,12-Aug-23,77.672,1552.67,1424.44,1221.133978,0,0,203.306022,9.954,,,0
6937,BANANE CALITATEA I.,12-Aug-23,65.436,424.7,389.64,271.766731,0,0,117.873269,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,12-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Aug-23,114,443.46,406.98,365.94,0,0,41.04,531,,,0
8259,CARNE PORC LUCRU,13-Aug-23,45.42,907.94,832.99,706.521726,0,0,126.468274,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Aug-23,2,62.58,57.42,37.2,0,0,20.22,198,,,0
6937,BANANE CALITATEA I.,13-Aug-23,92.932,603.1,553.33,386.792281,0,0,166.537719,202.512,,,0
8259,CARNE PORC LUCRU,14-Aug-23,62.605,1251.48,1148.16,973.839555,0,0,174.320445,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Aug-23,3,93.87,86.13,55.8,0,0,30.33,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Aug-23,123,478.47,439.11,394.83,0,0,44.28,531,,,0
6937,BANANE CALITATEA I.,14-Aug-23,93.668,607.94,557.76,390.583077,0,0,167.176923,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Aug-23,104,404.56,371.26,333.819975,0,0,37.440025,531,,,0
8259,CARNE PORC LUCRU,15-Aug-23,14.532,290.5,266.51,226.049619,0,0,40.460381,9.954,,,0
6937,BANANE CALITATEA I.,15-Aug-23,41.558,269.67,247.4,173.296862,0,0,74.103138,202.512,,,0
8259,CARNE PORC LUCRU,16-Aug-23,34.923,698.13,640.52,543.237744,0,0,97.282256,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,16-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
6937,BANANE CALITATEA I.,16-Aug-23,63.818,414.19,379.98,275.010898,0,0,104.969102,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Aug-23,112,435.68,399.84,359.52,0,0,40.32,531,,,0
8259,CARNE PORC LUCRU,17-Aug-23,10.474,209.38,192.08,162.926213,0,0,29.153787,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Aug-23,105,408.45,374.85,337.05,0,0,37.8,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,17-Aug-23,4,125.16,114.84,74.4,0,0,40.44,198,,,0
6937,BANANE CALITATEA I.,17-Aug-23,108.036,701.17,643.32,453.038484,0,0,190.281516,202.512,,,0
8259,CARNE PORC LUCRU,18-Aug-23,27.452,548.77,503.46,427.024098,0,0,76.435902,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
6937,BANANE CALITATEA I.,18-Aug-23,80.306,521.24,478.14,334.248312,0,0,143.891688,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Aug-23,94,365.66,335.57,301.740004,0,0,33.829996,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Aug-23,5,156.45,143.54,93,0,0,50.54,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Aug-23,87,338.43,310.59,279.27,0,0,31.32,531,,,0
8259,CARNE PORC LUCRU,19-Aug-23,35.075,701.15,643.24,545.602147,0,0,97.637853,9.954,,,0
6937,BANANE CALITATEA I.,19-Aug-23,90.564,587.74,539.15,376.936422,0,0,162.213578,202.512,,,0
6937,BANANE CALITATEA I.,20-Aug-23,81.598,529.54,485.83,347.320075,0,0,138.509925,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,20-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Aug-23,112,435.68,399.84,359.52,0,0,40.32,531,,,0
8259,CARNE PORC LUCRU,20-Aug-23,13.6,271.86,249.42,211.552081,0,0,37.867919,9.954,,,0
6937,BANANE CALITATEA I.,21-Aug-23,124.432,716.21,657.03,523.464548,91.32,1,133.565452,202.512,,,0
8259,CARNE PORC LUCRU,21-Aug-23,32.914,657.97,603.64,511.987145,0,0,91.652855,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Aug-23,3,93.87,86.13,55.8,0,0,30.33,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Aug-23,125,486.25,446.23,401.250005,0,0,44.979995,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Aug-23,127,494.03,453.39,407.67,0,0,45.72,531,,,0
6937,BANANE CALITATEA I.,22-Aug-23,137.962,688.43,631.54,596.24905,206.943,1,35.29095,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,22-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8259,CARNE PORC LUCRU,22-Aug-23,18.292,365.65,335.47,284.537548,0,0,50.932452,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8259,CARNE PORC LUCRU,23-Aug-23,28.338,546.47,501.35,440.806091,19.98,1,60.543909,9.954,,,0
6937,BANANE CALITATEA I.,23-Aug-23,111.466,723.4,663.66,467.604019,0,0,196.055981,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Aug-23,134,521.26,478.34,430.140007,0,0,48.199993,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Aug-23,106,412.34,378.42,340.26,0,0,38.16,531,,,0
6937,BANANE CALITATEA I.,24-Aug-23,82.672,536.52,492.24,353.025975,0,0,139.214025,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8259,CARNE PORC LUCRU,24-Aug-23,43.152,776.34,712.24,671.734239,86.304,1,40.505761,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Aug-23,73,283.97,260.61,234.33,0,0,26.28,531,,,0
6937,BANANE CALITATEA I.,25-Aug-23,94.026,610.2,559.76,401.509818,0,0,158.250182,202.512,,,0
8259,CARNE PORC LUCRU,25-Aug-23,44.456,799.77,733.77,692.033217,88.912,1,41.736783,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
6937,BANANE CALITATEA I.,26-Aug-23,65.862,427.39,392.08,281.243911,0,0,110.836089,202.512,,,0
8259,CARNE PORC LUCRU,26-Aug-23,37.11,667.61,612.49,577.680235,74.22,1,34.809765,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Aug-23,81,315.09,289.17,260.01,0,0,29.16,531,,,0
6937,BANANE CALITATEA I.,27-Aug-23,89.678,582.08,533.99,382.942995,0,0,151.047005,202.512,,,0
8259,CARNE PORC LUCRU,27-Aug-23,8.442,151.88,139.33,131.414081,16.884,1,7.915919,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Aug-23,2,62.58,57.42,37.2,0,0,20.22,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Aug-23,86,334.54,307.01,276.059996,0,0,30.950004,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,28-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Aug-23,74,287.86,264.18,237.54,0,0,26.64,531,,,0
8259,CARNE PORC LUCRU,28-Aug-23,27.396,492.85,452.15,426.465316,54.792,1,25.684684,9.954,,,0
6937,BANANE CALITATEA I.,28-Aug-23,98.306,638.02,585.38,445.412399,0,0,139.967601,202.512,,,0
8259,CARNE PORC LUCRU,29-Aug-23,20.613,412.04,378.02,321.206781,0,0,56.813219,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,29-Aug-23,73,283.97,260.61,234.33,0,0,26.28,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,29-Aug-23,3,93.87,86.13,55.8,0,0,30.33,198,,,0
6937,BANANE CALITATEA I.,29-Aug-23,164.58,776.32,712.2,757.068002,291.795,1,-44.868002,202.512,,,0
8259,CARNE PORC LUCRU,30-Aug-23,21.092,421.63,386.82,329.342934,0,0,57.477066,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,30-Aug-23,88,342.32,314.16,282.48,0,0,31.68,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,30-Aug-23,4,125.16,114.84,74.4,0,0,40.44,198,,,0
6937,BANANE CALITATEA I.,30-Aug-23,100.178,489.9,449.46,429.237157,171.68,1,20.222843,202.512,,,0
8259,CARNE PORC LUCRU,31-Aug-23,15.864,317.12,290.95,247.709857,0,0,43.240143,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,31-Aug-23,93,361.77,332,298.530004,0,0,33.469996,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,31-Aug-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
6937,BANANE CALITATEA I.,31-Aug-23,84.936,593.72,544.76,320.418505,0,0,224.341495,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,01-Sep-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
6937,BANANE CALITATEA I.,01-Sep-23,53.754,375.75,344.75,276.032166,0,0,68.717834,202.512,,,0
8259,CARNE PORC LUCRU,01-Sep-23,19.82,396.19,363.48,335.264156,0,0,28.215844,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Sep-23,90,350.1,321.29,288.9,0,0,32.39,531,,,0
8259,CARNE PORC LUCRU,02-Sep-23,5.65,112.95,103.63,98.875,0,0,4.755,9.954,,,0
6937,BANANE CALITATEA I.,02-Sep-23,31.57,220.7,202.45,162.115107,0,0,40.334893,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Sep-23,91,353.99,324.85,292.109996,0,0,32.740004,531,,,0
6937,BANANE CALITATEA I.,03-Sep-23,40.634,284.02,260.54,208.659652,0,0,51.880348,202.512,,,0
8259,CARNE PORC LUCRU,03-Sep-23,27.212,543.95,499.03,445.973306,0,0,53.056694,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Sep-23,75,291.75,267.75,240.75,0,0,27,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,04-Sep-23,2,62.58,57.42,37.2,0,0,20.22,198,,,0
8259,CARNE PORC LUCRU,04-Sep-23,30.303,605.76,555.76,488.285193,0,0,67.474807,9.954,,,0
6937,BANANE CALITATEA I.,04-Sep-23,110.876,590.76,541.95,546.059716,184.232,1,-4.109716,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Sep-23,92,357.88,328.43,295.32,0,0,33.11,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,05-Sep-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Sep-23,69,268.41,246.33,221.49,0,0,24.84,531,,,0
8259,CARNE PORC LUCRU,05-Sep-23,44.1,881.58,808.8,727.649999,0,0,81.150001,9.954,,,0
6937,BANANE CALITATEA I.,05-Sep-23,74.534,371.95,341.24,333.08499,149.068,1,8.15501,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Sep-23,82,318.98,292.74,263.22,0,0,29.52,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,06-Sep-23,3,93.87,86.13,55.8,0,0,30.33,198,,,0
8259,CARNE PORC LUCRU,06-Sep-23,15.836,284.87,261.35,261.294,31.672,1,0.056,9.954,,,0
6937,BANANE CALITATEA I.,06-Sep-23,47.78,333.96,306.36,213.524042,0,0,92.835958,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Sep-23,115,447.35,410.52,369.150012,0,0,41.369988,531,,,0
8259,CARNE PORC LUCRU,07-Sep-23,26.084,492.86,452.16,430.386,28.572,1,21.774,9.954,,,0
6937,BANANE CALITATEA I.,07-Sep-23,76.654,535.82,491.52,343.842215,0,0,147.677785,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,07-Sep-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,08-Sep-23,3,93.87,86.13,55.8,0,0,30.33,198,,,0
6937,BANANE CALITATEA I.,08-Sep-23,66.882,467.51,428.87,301.700682,0,0,127.169318,202.512,,,0
8259,CARNE PORC LUCRU,08-Sep-23,15.08,271.28,248.88,248.820001,30.16,1,0.059999,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Sep-23,112,435.68,399.84,359.52,0,0,40.32,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Sep-23,75,291.75,267.74,240.75,0,0,26.99,531,,,0
8259,CARNE PORC LUCRU,09-Sep-23,21.896,437.7,401.54,359.072208,0,0,42.467792,9.954,,,0
6937,BANANE CALITATEA I.,09-Sep-23,70.684,494.09,453.3,313.299759,0,0,140.000241,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Sep-23,120,466.8,428.4,385.2,0,0,43.2,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,10-Sep-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8259,CARNE PORC LUCRU,10-Sep-23,12.104,241.96,221.98,194.214248,0,0,27.765752,9.954,,,0
6937,BANANE CALITATEA I.,10-Sep-23,76.536,534.99,490.8,366.341304,0,0,124.458696,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Sep-23,76,295.64,271.32,243.96,0,0,27.36,531,,,0
6937,BANANE CALITATEA I.,11-Sep-23,73.006,478.58,439.05,335.986629,31.75,1,103.063371,202.512,,,0
8259,CARNE PORC LUCRU,11-Sep-23,29.402,587.76,539.2,471.768616,0,0,67.431384,9.954,,,0
6937,BANANE CALITATEA I.,12-Sep-23,93.738,546.54,501.41,496.548937,108.63,1,4.861063,202.512,,,0
8259,CARNE PORC LUCRU,12-Sep-23,59.59,1191.18,1092.83,1042.824998,0,0,50.005002,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Sep-23,90,350.1,321.3,288.9,0,0,32.4,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Sep-23,86,334.54,307.02,276.06,0,0,30.96,531,,,0
8259,CARNE PORC LUCRU,13-Sep-23,51.08,1021.12,936.8,893.899999,0,0,42.900001,9.954,,,0
6937,BANANE CALITATEA I.,13-Sep-23,69.062,482.79,442.93,365.835226,0,0,77.094774,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Sep-23,2,62.58,57.42,37.2,0,0,20.22,198,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Sep-23,2,62.58,57.42,37.2,0,0,20.22,198,,,0
6937,BANANE CALITATEA I.,14-Sep-23,99.48,695.34,637.96,512.929051,0,0,125.030949,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Sep-23,109,424.01,389.13,349.88892,0,0,39.24108,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Sep-23,89,346.21,317.73,285.66084,0,0,32.06916,531,,,0
6937,BANANE CALITATEA I.,15-Sep-23,55.862,390.47,358.24,277.445559,0,0,80.794441,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Sep-23,4,125.16,114.84,74.4,0,0,40.44,198,,,0
8259,CARNE PORC LUCRU,15-Sep-23,33.464,668.95,613.7,585.62,0,0,28.08,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Sep-23,62,241.18,221.34,199.02,0,0,22.32,531,,,0
6937,BANANE CALITATEA I.,16-Sep-23,46.34,323.88,297.14,226.546991,0,0,70.593009,202.512,,,0
8259,CARNE PORC LUCRU,16-Sep-23,34.47,689.01,632.12,603.225003,0,0,28.894997,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Sep-23,122,474.58,435.54,391.62,0,0,43.92,531,,,0
6937,BANANE CALITATEA I.,17-Sep-23,58.814,411.06,377.1,287.529888,0,0,89.570112,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,17-Sep-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8259,CARNE PORC LUCRU,17-Sep-23,21.296,425.71,390.56,372.680001,0,0,17.879999,9.954,,,0
8259,CARNE PORC LUCRU,18-Sep-23,22.84,456.57,418.84,399.700001,0,0,19.139999,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Sep-23,79,307.31,282.03,253.59,0,0,28.44,531,,,0
6937,BANANE CALITATEA I.,18-Sep-23,60.166,420.54,385.85,294.139543,0,0,91.710457,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Sep-23,97,377.33,346.29,311.37,0,0,34.92,531,,,0
6937,BANANE CALITATEA I.,19-Sep-23,89.696,626.99,575.24,437.854023,0,0,137.385977,202.512,,,0
8259,CARNE PORC LUCRU,19-Sep-23,29.554,590.78,542,517.194999,0,0,24.805001,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Sep-23,1,31.29,28.71,18.6,0,0,10.11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Sep-23,94,365.66,335.58,301.74,0,0,33.84,531,,,0
8259,CARNE PORC LUCRU,20-Sep-23,10.974,219.36,201.26,192.045001,0,0,9.214999,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,20-Sep-23,22,461.78,423.72,409.2,226.6,1,14.52,198,,,0
6937,BANANE CALITATEA I.,20-Sep-23,50.256,298.23,273.63,239.052715,53.082,1,34.577285,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Sep-23,101,392.89,360.57,324.21,0,0,36.36,531,,,0
6937,BANANE CALITATEA I.,21-Sep-23,80.636,442.72,406.2,383.561263,120.954,1,22.638737,202.512,,,0
8259,CARNE PORC LUCRU,21-Sep-23,23.635,472.45,433.44,413.612501,0,0,19.827499,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Sep-23,46,965.54,885.93,855.600001,473.8,1,30.329999,198,,,0
6937,BANANE CALITATEA I.,22-Sep-23,36.282,253.64,232.72,172.582587,0,0,60.137413,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Sep-23,116,451.24,414.11,372.360005,0,0,41.749995,531,,,0
8259,CARNE PORC LUCRU,22-Sep-23,21.474,429.27,393.82,375.795,0,0,18.025,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,22-Sep-23,52,1091.48,1001.48,967.200006,535.6,1,34.279994,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Sep-23,89,346.21,317.72,285.690006,0,0,32.029994,531,,,0
8259,CARNE PORC LUCRU,23-Sep-23,25.048,500.73,459.39,438.339999,0,0,21.050001,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Sep-23,25,524.75,481.48,465,257.5,1,16.48,198,,,0
6937,BANANE CALITATEA I.,23-Sep-23,44.51,311.12,285.39,214.074502,0,0,71.315498,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Sep-23,114,443.46,406.98,365.94,0,0,41.04,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Sep-23,28,587.72,539.28,520.8,288.4,1,18.48,198,,,0
8259,CARNE PORC LUCRU,24-Sep-23,18.106,361.95,332.06,316.855,0,0,15.205,9.954,,,0
6937,BANANE CALITATEA I.,24-Sep-23,61.786,431.85,396.22,297.240091,0,0,98.979909,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Sep-23,91,353.99,324.87,292.11,0,0,32.76,531,,,0
6937,BANANE CALITATEA I.,25-Sep-23,37.08,259.15,237.76,178.384465,0,0,59.375535,202.512,,,0
8259,CARNE PORC LUCRU,25-Sep-23,30.176,597.13,547.82,528.079999,6.07,1,19.740001,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Sep-23,15,314.85,288.9,279,154.5,1,9.9,198,,,0
8259,CARNE PORC LUCRU,26-Sep-23,28.784,575.39,527.89,503.719999,0,0,24.170001,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Sep-23,83,322.87,296.31,266.43,0,0,29.88,531,,,0
6937,BANANE CALITATEA I.,26-Sep-23,110.398,638.01,585.31,531.102697,133.656,1,54.207303,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Sep-23,29,608.71,558.54,539.4,298.7,1,19.14,198,,,0
6937,BANANE CALITATEA I.,27-Sep-23,66.382,364.43,334.34,319.350525,99.573,1,14.989475,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Sep-23,101,392.89,360.57,324.21,0,0,36.36,531,,,0
8259,CARNE PORC LUCRU,27-Sep-23,96.14,1754.89,1610.04,1682.449997,166.952,1,-72.409997,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Sep-23,94,365.66,335.58,301.74,0,0,33.84,531,,,0
8259,CARNE PORC LUCRU,28-Sep-23,113.67,2044.91,1876.09,1820.852337,227.34,1,55.237663,9.954,,,0
6937,BANANE CALITATEA I.,28-Sep-23,59.78,417.89,383.37,287.589624,0,0,95.780376,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,29-Sep-23,118,459.02,421.26,378.78,0,0,42.48,531,,,0
8259,CARNE PORC LUCRU,29-Sep-23,136.626,2440.98,2239.47,2200.938051,290.172,1,38.531949,9.954,,,0
6937,BANANE CALITATEA I.,29-Sep-23,47.292,330.56,303.28,235.628448,0,0,67.651552,202.512,,,0
8259,CARNE PORC LUCRU,30-Sep-23,115.658,2072.66,1901.51,2024.015005,239.296,1,-122.505005,9.954,,,0
6937,BANANE CALITATEA I.,30-Sep-23,19.412,135.69,124.48,97.614218,0,0,26.865782,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,30-Sep-23,94,365.66,335.58,301.74,0,0,33.84,531,,,0
6937,BANANE CALITATEA I.,01-Oct-23,47.458,331.73,304.34,237.29,0,0,67.05,202.512,,,0
8259,CARNE PORC LUCRU,01-Oct-23,68.574,1225.96,1124.77,1200.044996,144.858,1,-75.274996,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Oct-23,120,466.8,428.4,385.2,0,0,43.2,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Oct-23,97,377.33,346.29,311.37,0,0,34.92,531,,,0
8259,CARNE PORC LUCRU,02-Oct-23,109.856,2086.14,1913.88,1869.080499,109.856,1,44.799501,9.954,,,0
6937,BANANE CALITATEA I.,02-Oct-23,46.776,326.92,299.94,262.812791,0,0,37.127209,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Oct-23,103,400.67,367.71,330.63,0,0,37.08,531,,,0
8259,CARNE PORC LUCRU,03-Oct-23,96.45,1831.58,1680.34,1639.650001,96.45,1,40.689999,9.954,,,0
6937,BANANE CALITATEA I.,03-Oct-23,57.776,403.85,370.53,331.016034,0,0,39.513966,202.512,,,0
8259,CARNE PORC LUCRU,04-Oct-23,73.088,1387.96,1273.33,1242.495996,73.088,1,30.834004,9.954,,,0
6937,BANANE CALITATEA I.,04-Oct-23,37.546,262.44,240.76,215.112298,0,0,25.647702,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Oct-23,100,389,357,321,0,0,36,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Oct-23,103,400.67,367.7,330.627122,0,0,37.072878,531,,,0
